benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_tdp,cpu_test,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,gt1,gt2,os,ram,ram_clock_freq,score,storage,user
Time Spy,1.2,5103,10,14,Intel,11925,Core i9-10900K Processor,FCLGA1200,125,40.07,September 29 2020,NVIDIA GeForce RTX 3080,1991,1269,53,2130,1,Approved ,27.21.14.5655,1288,19143,"Micro-Star International Co ., Ltd.",10240,125.99,108.83,64-bit Windows 10 (10.0.19041),16384,4000,17549,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",sddlsxo1
Time Spy,1.2,4574,16,7,AMD,14306,Ryzen 9 3950X,AM4,105,48.07,September 20 2020,NVIDIA GeForce RTX 3080,1896,1250,69,1905,1,Approved ,27.21.14.5638,1250,18280,"Micro-Star International Co ., Ltd.",10240,120.37,103.87,64-bit Windows 10 (10.0.18363),131072,3598,17548,"1,000 GB Samsung SSD 970 EVO Plus 1TB",rama2
Time Spy,1.2,4602,10,14,Intel,13323,Core i9-10900F Processor,FCLGA1200,65,44.76,September 30 2020,NVIDIA GeForce RTX 3080,1916,1278,62,2040,1,Approved ,27.21.14.5655,1288,18587,Colorful,10240,123.07,105.12,64-bit Windows 10 (10.0.19041),32768,3598,17547,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
Time Spy,1.2,4602,10,14,Intel,13234,Core i9-10900F Processor,FCLGA1200,65,44.46,September 30 2020,NVIDIA GeForce RTX 3080,1973,1179,63,2115,1,Approved ,27.21.14.5655,1188,18616,Colorful,10240,122.46,105.87,64-bit Windows 10 (10.0.19041),32768,3600,17545,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
Time Spy,1.2,4802,10,14,Intel,13848,Core i9-10850K Processor,FCLGA1200,95,46.53,September 21 2020,NVIDIA GeForce RTX 3080,1912,1188,65,1995,1,Approved ,27.21.14.5638,1188,18412,"Giga-Byte Technology Co., Ltd.",10240,120.96,104.83,64-bit Windows 10 (10.0.19041),16384,4000,17544,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",North Army
Time Spy,1.2,5203,10,14,Intel,15856,Core i9-10900K Processor,FCLGA1200,125,53.27,September 28 2020,NVIDIA GeForce RTX 3080,1851,1250,64,2025,1,Approved ,27.21.14.5638,1250,17881,Gainward GmbH,10240,118.79,100.84,64-bit Windows 10 (10.0.17763),32768,4400,17544,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,5002,10,14,Intel,14808,Core i9-10900K Processor,FCLGA1200,125,49.75,September 28 2020,NVIDIA GeForce RTX 3080,1890,1170,61,1950,1,Approved ,27.21.14.5638,1188,18133,"Asustek Computer, Inc.",10240,119.66,102.84,64-bit Windows 10 (10.0.19042),16384,4498,17542,"1,000 GB Sabrent Rocket 4.0 1TB",Shooter-1378
Time Spy,1.2,5002,10,14,Intel,15363,Core i9-10900KF Processor,FCLGA1200,125,51.62,September 22 2020,NVIDIA GeForce RTX 3080,1840,1188,59,1995,1,Approved ,27.21.14.5638,1188,17992,"Asustek Computer, Inc.",10240,118.69,102.07,64-bit Windows 10 (10.0.19041),16384,4196,17541,512 GB SAMSUNG MZVLB512HBJQ-00000,0209kwon
Time Spy,1.2,4208,16,7,AMD,15796,Ryzen 9 3950X,AM4,105,53.07,September 25 2020,NVIDIA GeForce RTX 3080,1901,1188,52,2085,1,Approved ,27.21.14.5638,1188,17890,Palit Microsystems Ltd.,10240,117.21,102.1,64-bit Windows 10 (10.0.19041),32768,3740,17541,500 GB  Sabrent Rocket 4 SCSI Disk Device,VPII-2
Time Spy,1.2,4468,16,7,AMD,14059,Ryzen 9 3950X,AM4,105,47.24,September 29 2020,NVIDIA GeForce RTX 3080,1952,1213,58,2070,1,Approved ,27.21.14.5655,1213,18342,"Micro-Star International Co ., Ltd.",10240,120.77,104.23,64-bit Windows 10 (10.0.19041),65536,3192,17540,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,5100,10,14,Intel,12867,Core i9-10900K Processor,FCLGA1200,125,43.23,September 30 2020,NVIDIA GeForce RTX 3080,1999,1313,55,2145,1,Approved ,27.21.14.5655,1313,18740,"Asustek Computer, Inc.",10240,123.14,106.68,64-bit Windows 10 (10.0.19041),32768,2398,17539,"1,000 GB Samsung SSD 970 EVO Plus 1TB",game0416
Time Spy,1.2,5203,10,14,Intel,13403,Core i9-10850K Processor,FCLGA1200,95,45.03,September 27 2020,NVIDIA GeForce RTX 3080,1897,1313,59,2040,1,Approved ,27.21.14.5638,1313,18549,ZOTAC,10240,122.75,104.95,64-bit Windows 10 (10.0.19041),16384,3600,17538,240 GB Force MP510,MalaysiaBoleh!
Time Spy,1.0,4516,16,14,Intel,15419,Core i9-7960X Processor,FCLGA2066,165,51.81,September 17 2020,NVIDIA GeForce RTX 3080,1877,1238,64,2040,1,Approved ,27.21.14.5638,1238,17973,Galax,10240,118.48,102.04,64-bit Windows 10 (10.0.18363),32768,4000,17537,"1,000 GB WDS100T3X0C-00SJG0",6027921
Time Spy,1.2,4474,16,7,AMD,15330,Ryzen 9 3950X,AM4,105,51.51,September 24 2020,NVIDIA GeForce RTX 3080,1828,1287,43,1980,1,Approved ,27.21.14.5638,1287,17995,Gainward GmbH,10240,118.58,102.19,64-bit Windows 10 (10.0.18363),32768,3798,17537,960 GB Force MP510,Martin Lehmann
Time Spy,1.2,5104,8,14,Intel,12442,Core i7-10700K Processor,FCLGA1200,125,41.8,September 29 2020,NVIDIA GeForce RTX 3080,1976,1250,61,2085,1,Approved ,27.21.14.5655,1250,18904,"Micro-Star International Co ., Ltd.",10240,124.33,107.53,64-bit Windows 10 (10.0.19041),32768,3598,17537,"1,000 GB Samsung SSD 860 EVO M.2 1TB",do1014kk
Time Spy,1.2,4902,8,14,Intel,11588,Core i9-9900K Processor,FCLGA1151,95,38.93,September 30 2020,NVIDIA GeForce RTX 3080,1970,1263,56,2175,1,Approved ,27.21.14.5655,1282,19285,"Asustek Computer, Inc.",10240,127.42,109.26,64-bit Windows 10 (10.0.19041),16316,4000,17537,480 GB Force MP510,Jexux
Time Spy,1.2,4899,10,14,Intel,13471,Core i9-10900F Processor,FCLGA1200,65,45.26,September 29 2020,NVIDIA GeForce RTX 3080,1938,1288,62,2055,1,Approved ,27.21.14.5655,1288,18522,Colorful,10240,122.67,104.73,64-bit Windows 10 (10.0.19041),32768,3600,17535,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
Time Spy,1.2,4470,16,7,AMD,14821,Ryzen 9 3950X,AM4,105,49.79,September 19 2020,NVIDIA GeForce RTX 3080,1955,1188,76,2055,1,Approved ,27.21.14.5638,1188,18120,NVidia Corporation,10240,118.78,103.37,64-bit Windows 10 (10.0.18362),32768,3816,17534,"1,000 GB Sabrent Rocket 4.0 1TB",spetrovic
Time Spy,1.0,5002,10,14,Intel,14888,Core i9-10900K Processor,FCLGA1200,125,50.02,September 18 2020,NVIDIA GeForce RTX 3080,1868,1229,59,2100,1,Approved ,27.21.14.5638,1238,18100,"Micro-Star International Co ., Ltd.",10240,119.26,102.79,64-bit Windows 10 (10.0.19041),16384,3998,17532,"1,000 GB WDS100T3X0C-00SJG0",QifengBee
Time Spy,1.2,5203,10,14,Intel,15969,Core i9-10900K Processor,FCLGA1200,125,53.65,September 28 2020,NVIDIA GeForce RTX 3080,1836,1250,64,2025,1,Approved ,27.21.14.5638,1250,17841,Gainward GmbH,10240,118.61,100.55,64-bit Windows 10 (10.0.17763),32768,4402,17532,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,4802,8,14,Intel,12505,Core i7-10700K Processor,FCLGA1200,125,42.02,September 28 2020,NVIDIA GeForce RTX 3080,1998,1179,60,2085,1,Approved ,27.21.14.5655,1188,18871,"Micro-Star International Co ., Ltd.",10240,124.34,107.17,64-bit Windows 10 (10.0.19041),16384,4200,17532,500 GB CT500MX500SSD4,mkster
Time Spy,1.2,4499,12,7,AMD,13483,Ryzen 9 3900X,AM4,105,45.3,September 21 2020,NVIDIA GeForce RTX 3080,1931,1231,57,2040,1,Approved ,27.21.14.5638,1231,18513,"Micro-Star International Co ., Ltd.",10240,121.71,105.34,64-bit Windows 10 (10.0.19041),32768,3598,17531,500 GB Samsung SSD 970 EVO 500GB,sluh
Time Spy,1.2,5100,10,14,Intel,12955,Core i9-10900K Processor,FCLGA1200,125,43.53,September 30 2020,NVIDIA GeForce RTX 3080,1990,1300,56,2145,1,Approved ,27.21.14.5655,1300,18697,"Asustek Computer, Inc.",10240,123.06,106.28,64-bit Windows 10 (10.0.19041),32768,2398,17531,"1,000 GB Samsung SSD 970 EVO Plus 1TB",game0416
Time Spy,1.2,5100,10,14,Intel,13014,Core i9-10900K Processor,FCLGA1200,125,43.72,September 30 2020,NVIDIA GeForce RTX 3080,1995,1275,55,2145,1,Approved ,27.21.14.5655,1275,18674,"Asustek Computer, Inc.",10240,122.72,106.3,64-bit Windows 10 (10.0.19041),32768,2398,17530,"1,000 GB Samsung SSD 970 EVO Plus 1TB",game0416
Time Spy,1.2,4522,16,7,AMD,15146,Ryzen 9 3950X,AM4,105,50.89,September 19 2020,NVIDIA GeForce RTX 3080,1924,1188,76,1995,1,Approved ,27.21.14.5638,1188,18030,NVidia Corporation,10240,118.07,102.94,64-bit Windows 10 (10.0.18362),32768,3818,17529,"1,000 GB Sabrent Rocket 4.0 1TB",spetrovic
Time Spy,1.2,4401,12,7,AMD,13504,Ryzen 9 3900X,AM4,105,45.37,September 29 2020,NVIDIA GeForce RTX 3080,1949,1229,61,2130,1,Approved ,27.21.14.5655,1239,18503,"Asustek Computer, Inc.",10240,121.97,105.05,64-bit Windows 10 (10.0.19041),32768,3732,17529,512 GB ADATA SX8200PNP,dari555
Time Spy,1.2,5203,10,14,Intel,15877,Core i9-10900K Processor,FCLGA1200,125,53.34,September 28 2020,NVIDIA GeForce RTX 3080,1841,1262,65,2025,1,Approved ,27.21.14.5638,1271,17856,Gainward GmbH,10240,118.56,100.74,64-bit Windows 10 (10.0.17763),32768,4400,17528,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,5002,8,14,Intel,12152,Core i9-9900K Processor,FCLGA1151,95,40.83,September 29 2020,NVIDIA GeForce RTX 3080,1945,1274,61,2130,1,Approved ,27.21.14.5655,1313,19012,"Micro-Star International Co ., Ltd.",10240,125.39,107.88,64-bit Windows 10 (10.0.18363),16384,4498,17527,512 GB Samsung SSD 970 PRO 512GB,jeffrey-8401
Time Spy,1.2,4401,12,7,AMD,13463,Ryzen 9 3900X,AM4,105,45.23,September 29 2020,NVIDIA GeForce RTX 3080,1927,1190,59,2115,1,Approved ,27.21.14.5655,1217,18514,"Asustek Computer, Inc.",10240,122.3,104.91,64-bit Windows 10 (10.0.19041),32768,3732,17527,512 GB ADATA SX8200PNP,dari555
Time Spy,1.2,4602,10,14,Intel,13353,Core i9-10900F Processor,FCLGA1200,65,44.86,September 30 2020,NVIDIA GeForce RTX 3080,1927,1241,62,2055,1,Approved ,27.21.14.5655,1250,18549,Colorful,10240,122.35,105.25,64-bit Windows 10 (10.0.19041),32768,3598,17526,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",DollarKing
Time Spy,1.2,4991,8,14,Intel,12800,Core i9-9900KS Processor,FCLGA1151,127,43.0,September 25 2020,NVIDIA GeForce RTX 3080,1914,1231,59,2040,1,Approved ,27.21.14.5638,1250,18746,"Asustek Computer, Inc.",10240,123.44,106.52,64-bit Windows 10 (10.0.19041),16384,4390,17524,"1,024 GB ADATA SX8200PNP",osnet0
Time Spy,1.2,4501,16,7,AMD,13438,Ryzen 9 3950X,AM4,105,45.15,September 27 2020,NVIDIA GeForce RTX 3080,1955,1241,50,2085,1,Approved ,27.21.14.5638,1250,18518,"Asustek Computer, Inc.",10240,121.53,105.53,64-bit Windows 10 (10.0.19041),32768,3598,17524,"2,048 GB ADATA SX8200PNP",chrissperl
Time Spy,1.2,4902,10,14,Intel,13907,Core i9-10850K Processor,FCLGA1200,95,46.72,September 30 2020,NVIDIA GeForce RTX 3080,1973,1250,54,2070,1,Approved ,27.21.14.5655,1250,18368,"Asustek Computer, Inc.",10240,121.24,104.16,64-bit Windows 10 (10.0.18363),32768,3198,17524,"1,000 GB KINGSTON SA2000M81000G",andyk
Time Spy,1.2,5203,8,14,Intel,12228,Core i9-9900K Processor,FCLGA1151,95,41.08,September 27 2020,NVIDIA GeForce RTX 3080,1960,1300,53,2085,1,Approved ,27.21.14.5638,1300,18969,"Asustek Computer, Inc.",10240,124.48,108.1,64-bit Windows 10 (10.0.18362),16384,3600,17520,"1,000 GB NVMe Samsung SSD 960 SCSI Disk Device",d4ydr33m3r
Time Spy,1.2,5303,10,14,Intel,15022,Core i9-10900K Processor,FCLGA1200,125,50.47,September 18 2020,NVIDIA GeForce RTX 3080,1842,1206,66,1980,1,Approved ,27.21.14.5638,1243,18048,NVidia Corporation,10240,118.83,102.56,64-bit Windows 10 (10.0.20215),32768,4398,17518,280 GB INTEL SSDPED1D280GAH,Vacant52
Time Spy,1.2,4343,12,7,AMD,13763,Ryzen 9 3900X,AM4,105,46.24,September 28 2020,NVIDIA GeForce RTX 3080,1910,1231,62,2010,1,Approved ,27.21.14.5638,1249,18405,"Giga-Byte Technology Co., Ltd.",10240,121.1,104.65,64-bit Windows 10 (10.0.19041),32768,3658,17518,256 GB ADATA SX8200PNP,gerg007
Time Spy,1.2,4599,16,7,AMD,14261,Ryzen 9 3950X,AM4,105,47.91,September 19 2020,NVIDIA GeForce RTX 3080,1891,1250,70,1905,1,Approved ,27.21.14.5638,1250,18253,"Micro-Star International Co ., Ltd.",10240,120.39,103.57,64-bit Windows 10 (10.0.18363),131072,3598,17517,"1,000 GB Samsung SSD 970 EVO Plus 1TB",rama2
Time Spy,1.2,5001,10,14,Intel,14796,Core i9-10900K Processor,FCLGA1200,125,49.71,September 30 2020,NVIDIA GeForce RTX 3080,1912,1188,60,1995,1,Approved ,27.21.14.5655,1188,18105,"Micro-Star International Co ., Ltd.",10240,119.48,102.69,64-bit Windows 10 (10.0.19041),32768,3998,17517,512 GB Samsung SSD 970 PRO 512GB,Gloomy1101
Time Spy,1.2,4901,10,14,Intel,13893,Core i9-10850K Processor,FCLGA1200,95,46.68,September 30 2020,NVIDIA GeForce RTX 3080,1964,1275,51,2040,1,Approved ,27.21.14.5655,1275,18361,"Asustek Computer, Inc.",10240,121.08,104.2,64-bit Windows 10 (10.0.18363),32768,3200,17516,"1,000 GB KINGSTON SA2000M81000G",andyk
Time Spy,1.2,5404,10,14,Intel,16709,Core i9-10900K Processor,FCLGA1200,125,56.14,September 21 2020,NVIDIA GeForce RTX 3080,1815,1188,71,1995,1,Approved ,27.21.14.5638,1188,17666,Palit Microsystems Ltd.,10240,116.04,100.6,64-bit Windows 10 (10.0.18362),16384,4696,17515,"1,024 GB ADATA SX8200PNP",Mumriken-2
Time Spy,1.2,5203,10,14,Intel,15567,Core i9-10900K Processor,FCLGA1200,125,52.3,September 28 2020,NVIDIA GeForce RTX 3080,1869,1179,54,1950,1,Approved ,27.21.14.5655,1188,17910,Colorful,10240,118.33,101.48,64-bit Windows 10 (10.0.17763),32768,4132,17514,512 GB NVMe Samsung SSD 960 SCSI Disk Device,Natuto
Time Spy,1.0,5002,10,14,Intel,14891,Core i9-10900K Processor,FCLGA1200,125,50.03,September 18 2020,NVIDIA GeForce RTX 3080,1874,1216,59,2100,1,Approved ,27.21.14.5638,1225,18073,"Micro-Star International Co ., Ltd.",10240,119.09,102.64,64-bit Windows 10 (10.0.19041),16384,4000,17511,"1,000 GB WDS100T3X0C-00SJG0",QifengBee
Time Spy,1.2,5303,10,14,Intel,16509,Core i9-10900K Processor,FCLGA1200,125,55.47,September 29 2020,NVIDIA GeForce RTX 3080,1939,1290,57,2025,1,Approved ,27.21.14.5655,1300,17701,"Giga-Byte Technology Co., Ltd.",10240,116.35,100.73,64-bit Windows 10 (10.0.19041),32768,4532,17511,256 GB SAMSUNG MZVLW256HEHP-00000,林爸爸a
Time Spy,1.2,5002,8,14,Intel,12791,Core i7-10700K Processor,FCLGA1200,125,42.97,September 21 2020,NVIDIA GeForce RTX 3080,1942,1248,54,2070,1,Approved ,27.21.14.5638,1250,18730,"Giga-Byte Technology Co., Ltd.",10240,123.75,106.13,64-bit Windows 10 (10.0.19041),16384,4398,17510,256 GB ADATA SX7000NP,muuny
Time Spy,1.2,5002,8,14,Intel,12696,Core i7-10700K Processor,FCLGA1200,125,42.65,September 30 2020,NVIDIA GeForce RTX 3080,1934,1313,58,2130,1,Approved ,27.21.14.5655,1313,18765,NVidia Corporation,10240,123.94,106.35,64-bit Windows 10 (10.0.19041),16384,4000,17509,256 GB Samsung SSD 860 PRO 256GB,wutang_shaolin
Time Spy,1.2,5103,8,14,Intel,11784,Core i9-9900K Processor,FCLGA1151,95,39.59,September 30 2020,NVIDIA GeForce RTX 3080,1984,1226,56,2175,1,Approved ,27.21.14.5655,1263,19149,"Asustek Computer, Inc.",10240,125.76,109.06,64-bit Windows 10 (10.0.19041),16316,4000,17507,480 GB Force MP510,Jexux
Time Spy,1.2,4674,16,7,AMD,14120,Ryzen 9 3950X,AM4,105,47.44,September 18 2020,NVIDIA GeForce RTX 3080,1900,1241,54,1935,1,Approved ,27.21.14.5638,1250,18280,"Micro-Star International Co ., Ltd.",10240,119.51,104.52,64-bit Windows 10 (10.0.18363),131072,3598,17506,"1,000 GB Samsung SSD 970 EVO Plus 1TB",schneim
Time Spy,1.2,5203,10,14,Intel,15779,Core i9-10900K Processor,FCLGA1200,125,53.01,September 28 2020,NVIDIA GeForce RTX 3080,1866,1250,64,1965,1,Approved ,27.21.14.5655,1250,17851,Gainward GmbH,10240,118.3,100.87,64-bit Windows 10 (10.0.17763),32768,4400,17506,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,5203,10,14,Intel,15930,Core i9-10900K Processor,FCLGA1200,125,53.52,September 29 2020,NVIDIA GeForce RTX 3080,1842,1245,66,1935,1,Approved ,27.21.14.5655,1250,17818,Gainward GmbH,10240,118.66,100.28,64-bit Windows 10 (10.0.17763),32768,4398,17506,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,4366,12,7,AMD,13423,Ryzen 9 3900X,AM4,105,45.1,September 21 2020,NVIDIA GeForce RTX 3080,1929,1271,65,1950,1,Approved ,27.21.14.5638,1300,18499,"Micro-Star International Co ., Ltd.",10240,121.64,105.24,64-bit Windows 10 (10.0.19041),32768,3724,17505,"1,000 GB NVMe Samsung SSD 970 SCSI Disk Device",Vipeax
Time Spy,1.2,5204,10,14,Intel,15912,Core i9-10900K Processor,FCLGA1200,125,53.46,September 28 2020,NVIDIA GeForce RTX 3080,1830,1229,65,2025,1,Approved ,27.21.14.5638,1238,17821,Gainward GmbH,10240,118.0,100.79,64-bit Windows 10 (10.0.17763),32768,4400,17505,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,4401,12,7,AMD,14506,Ryzen 9 3900X,AM4,105,48.74,September 28 2020,NVIDIA GeForce RTX 3080,1887,1188,68,2010,1,Approved ,27.21.14.5638,1188,18169,"Micro-Star International Co ., Ltd.",10240,120.21,102.81,64-bit Windows 10 (10.0.19041),32768,3732,17505,"1,000 GB Samsung SSD 970 EVO 1TB",Punkworks
Time Spy,1.2,4441,16,7,AMD,14199,Ryzen 9 3950X,AM4,105,47.7,September 29 2020,NVIDIA GeForce RTX 3080,1908,1241,67,2010,1,Approved ,27.21.14.5655,1250,18256,"Micro-Star International Co ., Ltd.",10240,120.35,103.64,64-bit Windows 10 (10.0.19041),65536,3392,17505,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.2,4902,10,14,Intel,12802,Core i9-10900K Processor,FCLGA1200,125,43.01,September 21 2020,NVIDIA GeForce RTX 3080,1953,1188,58,2055,1,Approved ,27.21.14.5638,1188,18716,"Micro-Star International Co ., Ltd.",10240,122.83,106.66,64-bit Windows 10 (10.0.19041),16384,3200,17503,"1,024 GB Samsung SSD 970 PRO 1TB",Captain陈
Time Spy,1.2,5308,10,14,Intel,16381,Core i9-10900K Processor,FCLGA1200,125,55.04,September 26 2020,NVIDIA GeForce RTX 3080,1734,1151,56,1905,1,Approved ,27.21.14.5638,1188,17717,"Asustek Computer, Inc.",10240,117.26,100.23,64-bit Windows 10 (10.0.19041),16384,4402,17502,"1,024 GB ADATA SX8200PNP",raufzero
Time Spy,1.2,4699,16,7,AMD,14079,Ryzen 9 3950X,AM4,105,47.3,September 18 2020,NVIDIA GeForce RTX 3080,1915,1241,53,1935,1,Approved ,27.21.14.5638,1250,18284,"Micro-Star International Co ., Ltd.",10240,119.99,104.19,64-bit Windows 10 (10.0.18363),131072,3598,17499,"1,000 GB Samsung SSD 970 EVO Plus 1TB",rama2
Time Spy,1.2,4902,10,14,Intel,13808,Core i9-10900K Processor,FCLGA1200,125,46.39,September 26 2020,NVIDIA GeForce RTX 3080,1949,1188,62,2070,1,Approved ,27.21.14.5638,1188,18366,"Micro-Star International Co ., Ltd.",10240,122.08,103.53,64-bit Windows 10 (10.0.18362),32768,3200,17499,500 GB Samsung SSD 970 EVO Plus 500GB,CrimsonRayne
Time Spy,1.2,4474,12,7,AMD,13313,Ryzen 9 3900X,AM4,105,44.73,September 23 2020,NVIDIA GeForce RTX 3080,1938,1263,57,2040,1,Approved ,27.21.14.5638,1263,18526,"Micro-Star International Co ., Ltd.",10240,121.92,105.33,64-bit Windows 10 (10.0.19041),32768,3598,17498,500 GB Samsung SSD 970 EVO 500GB,sluh
Time Spy,1.2,5400,10,14,Intel,13455,Core i9-10900K Processor,FCLGA1200,125,45.21,September 29 2020,NVIDIA GeForce RTX 3080,1895,1221,69,2130,1,Approved ,27.21.14.5655,1250,18479,"Micro-Star International Co ., Ltd.",10240,121.49,105.15,64-bit Windows 10 (10.0.19041),32768,3732,17498,250 GB Samsung SSD 970 EVO Plus 250GB,dmdisney
Time Spy,1.2,5001,10,14,Intel,14278,Core i9-10850K Processor,FCLGA1200,95,47.97,September 29 2020,NVIDIA GeForce RTX 3080,1901,1153,64,1995,1,Approved ,27.21.14.5655,1188,18223,"Giga-Byte Technology Co., Ltd.",10240,119.63,103.83,64-bit Windows 10 (10.0.19041),16384,4000,17497,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",North Army
Time Spy,1.2,4401,12,7,AMD,13266,Ryzen 9 3900X,AM4,105,44.57,September 29 2020,NVIDIA GeForce RTX 3080,1966,1208,59,2130,1,Approved ,27.21.14.5655,1228,18540,"Asustek Computer, Inc.",10240,122.19,105.27,64-bit Windows 10 (10.0.19041),32768,3732,17496,512 GB ADATA SX8200PNP,dari555
Time Spy,1.2,4301,12,7,AMD,13239,Ryzen 9 3900X,AM4,105,44.48,September 29 2020,NVIDIA GeForce RTX 3080,2017,1179,51,2145,1,Approved ,27.21.14.5655,1188,18546,"Micro-Star International Co ., Ltd.",10240,121.85,105.58,64-bit Windows 10 (10.0.19041),32768,3598,17494,500 GB WDS500G3X0C-00SJG0,DF17
Time Spy,1.2,5203,10,14,Intel,14760,Core i9-10900K Processor,FCLGA1200,125,49.59,September 25 2020,NVIDIA GeForce RTX 3080,1876,1188,64,2010,1,Approved ,27.21.14.5638,1188,18085,"Asustek Computer, Inc.",10240,119.13,102.73,64-bit Windows 10 (10.0.19041),32768,3600,17493,"1,024 GB Samsung SSD 960 PRO 1TB",Samus [GT]
Time Spy,1.0,4516,16,14,Intel,15140,Core i9-7960X Processor,FCLGA2066,165,50.87,September 17 2020,NVIDIA GeForce RTX 3080,1876,1253,68,2070,1,Approved ,27.21.14.5638,1253,17986,Galax,10240,118.71,102.0,64-bit Windows 10 (10.0.18363),32768,4002,17492,"1,000 GB WDS100T3X0C-00SJG0",6027921
Time Spy,1.2,4649,16,7,AMD,14235,Ryzen 9 3950X,AM4,105,47.83,September 19 2020,NVIDIA GeForce RTX 3080,1890,1250,71,1920,1,Approved ,27.21.14.5638,1250,18228,"Micro-Star International Co ., Ltd.",10240,120.21,103.44,64-bit Windows 10 (10.0.18363),131072,3598,17492,"1,000 GB Samsung SSD 970 EVO Plus 1TB",rama2
Time Spy,1.2,4902,10,14,Intel,14190,Core i9-10900K Processor,FCLGA1200,125,47.68,September 19 2020,NVIDIA GeForce RTX 3080,1875,1161,60,1995,1,Approved ,27.21.14.5638,1188,18240,"Asustek Computer, Inc.",10240,120.44,103.39,64-bit Windows 10 (10.0.18363),32768,3600,17491,960 GB Force MP510,ITRaidDE
Time Spy,1.2,5103,8,14,Intel,13164,Core i7-10700KF Processor,FCLGA1200,125,44.23,September 29 2020,NVIDIA GeForce RTX 3080,1955,1188,51,2070,1,Approved ,27.21.14.5655,1188,18568,"Micro-Star International Co ., Ltd.",10240,122.17,105.58,64-bit Windows 10 (10.0.19041),32768,4130,17490,256 GB Samsung SSD 850 PRO 256GB,Bigpoppa-2
Time Spy,1.0,4566,12,7,AMD,12094,Ryzen 9 3900X,AM4,105,40.63,September 18 2020,NVIDIA GeForce RTX 3080,1973,1199,49,2085,1,Approved ,27.21.14.5638,1199,18982,"Asustek Computer, Inc.",10240,124.91,107.92,64-bit Windows 10 (10.0.19041),16384,3592,17487,"1,024 GB SAMSUNG MZVLB1T0HBLR-00A00",reappe
Time Spy,1.2,4902,8,14,Intel,11549,Core i9-9900K Processor,FCLGA1151,95,38.8,September 30 2020,NVIDIA GeForce RTX 3080,1986,1253,57,2175,1,Approved ,27.21.14.5655,1263,19233,"Asustek Computer, Inc.",10240,127.26,108.84,64-bit Windows 10 (10.0.19041),16316,4000,17487,480 GB Force MP510,Jexux
Time Spy,1.2,5203,10,14,Intel,15905,Core i9-10900K Processor,FCLGA1200,125,53.44,September 28 2020,NVIDIA GeForce RTX 3080,1835,1231,65,2025,1,Approved ,27.21.14.5638,1241,17797,Gainward GmbH,10240,118.09,100.47,64-bit Windows 10 (10.0.17763),32768,4400,17485,"1,024 GB PLEXTOR PX-1TM9PGN +",深水鱼塘
Time Spy,1.2,5001,10,14,Intel,14699,Core i9-10850K Processor,FCLGA1200,95,49.39,September 20 2020,NVIDIA GeForce RTX 3080,1909,1188,63,1995,1,Approved ,27.21.14.5638,1188,18088,"Giga-Byte Technology Co., Ltd.",10240,118.7,103.09,64-bit Windows 10 (10.0.19041),65536,3600,17483,"1,000 GB WDC WDS100T2B0C-00PXH0",kurogewagyu
Time Spy,1.2,4468,16,7,AMD,14026,Ryzen 9 3950X,AM4,105,47.13,September 29 2020,NVIDIA GeForce RTX 3080,1938,1185,55,2070,1,Approved ,27.21.14.5655,1194,18278,"Micro-Star International Co ., Ltd.",10240,120.1,104.05,64-bit Windows 10 (10.0.19041),65536,3192,17483,"1,000 GB Sabrent Rocket 4.0 1TB",Juicy J@lapeno
Time Spy,1.0,5204,8,14,Intel,11911,Core i9-9900K Processor,FCLGA1151,95,40.02,September 18 2020,NVIDIA GeForce RTX 3080,2003,1264,50,2145,1,Approved ,27.21.14.5638,1264,19056,"Micro-Star International Co ., Ltd.",10240,125.58,108.2,64-bit Windows 10 (10.0.18363),16384,3998,17482,"2,000 GB PNY CS3030 2TB SSD",ELP3
