benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_test,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,pr_gt,os,ram,ram_clock_freq,score,storage,user
Port Royal,1.2,4804,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,2037,1307,53,2070,1,Approved ,27.21.14.5655,1307,12014,"Micro-Star International Co ., Ltd.",10240,55.62,64-bit Windows 10 (10.0.18363),32768,3598,12014,250 GB Samsung SSD 850 EVO 250GB,Grazed
Port Royal,1.2,4373,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 30 2020,NVIDIA GeForce RTX 3080,2009,1250,60,2085,1,Approved ,27.21.14.5655,1250,12013,"Asustek Computer, Inc.",10240,55.62,64-bit Windows 10 (10.0.18363),16384,3798,12013,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Oneirogen_
Port Royal,1.2,4491,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 25 2020,NVIDIA GeForce RTX 3080,2010,1250,64,2070,1,Approved ,27.21.14.5638,1250,12012,NVidia Corporation,10240,55.61,64-bit Windows 10 (10.0.19041),32768,3192,12012,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,5101,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,2017,1250,62,2070,1,Approved ,27.21.14.5638,1250,12012,NVidia Corporation,10240,55.61,64-bit Windows 10 (10.0.19041),32768,3198,12012,"1,000 GB NVMe Samsung SSD 970",Mr. Anderson-8069
Port Royal,1.2,4491,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 28 2020,NVIDIA GeForce RTX 3080,1980,1258,59,2040,1,Approved ,27.21.14.5638,1269,12012,NVidia Corporation,10240,55.61,64-bit Windows 10 (10.0.19041),32768,3592,12012,"1,000 GB Sabrent Rocket 4.0 1TB",JABLOL
Port Royal,1.2,4537,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1983,1275,60,2040,1,Approved ,27.21.14.5655,1275,12012,"Micro-Star International Co ., Ltd.",10240,55.61,64-bit Windows 10 (10.0.19041),16384,3020,12012,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,5002,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2035,1307,56,2055,1,Approved ,27.21.14.5655,1319,12012,EVGA Corporation,10240,55.61,64-bit Windows 10 (10.0.19041),32768,3200,12012,"1,000 GB Samsung SSD 970 EVO Plus 1TB",CaptainBlackJon
Port Royal,1.2,4537,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1978,1282,59,2010,1,Approved ,27.21.14.5655,1282,12011,"Micro-Star International Co ., Ltd.",10240,55.61,64-bit Windows 10 (10.0.19041),16384,3024,12011,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,4441,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2020,1225,61,2055,1,Approved ,27.21.14.5638,1225,12010,NVidia Corporation,10240,55.61,64-bit Windows 10 (10.0.19041),32768,3192,12010,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,4802,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1988,1250,49,2100,1,Approved ,27.21.14.5655,1250,12010,"Asustek Computer, Inc.",10240,55.61,64-bit Windows 10 (10.0.18363),32768,3600,12010,500 GB Samsung SSD 970 EVO 500GB,ىhALKE
Port Royal,1.2,5403,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 19 2020,NVIDIA GeForce RTX 3080,1976,1263,60,2040,1,Approved ,27.21.14.5638,1263,12009,NVidia Corporation,10240,55.6,64-bit Windows 10 (10.0.19041),32768,4400,12009,"1,024 GB Samsung SSD 970 PRO 1TB",Vacant52
Port Royal,1.2,4441,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2034,1221,60,2070,1,Approved ,27.21.14.5638,1221,12009,NVidia Corporation,10240,55.6,64-bit Windows 10 (10.0.19041),32768,3192,12009,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,4491,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2017,1230,60,2070,1,Approved ,27.21.14.5638,1230,12009,NVidia Corporation,10240,55.6,64-bit Windows 10 (10.0.19041),32768,3192,12009,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,4537,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1976,1278,60,2040,1,Approved ,27.21.14.5655,1278,12009,"Micro-Star International Co ., Ltd.",10240,55.6,64-bit Windows 10 (10.0.19041),16384,3022,12009,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,4501,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,1975,1289,56,2025,1,Approved ,27.21.14.5638,1313,12008,"Micro-Star International Co ., Ltd.",10240,55.59,64-bit Windows 10 (10.0.19041),32768,3798,12008,"1,000 GB Samsung SSD 970 EVO Plus 1TB",King of Black Testacles
Port Royal,1.2,4541,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 28 2020,NVIDIA GeForce RTX 3080,1990,1275,59,2040,1,Approved ,27.21.14.5638,1275,12008,NVidia Corporation,10240,55.6,64-bit Windows 10 (10.0.19041),32768,3592,12008,"1,000 GB Sabrent Rocket 4.0 1TB",JABLOL
Port Royal,1.2,5104,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,1946,1313,61,2040,1,Approved ,27.21.14.5655,1313,12008,"Giga-Byte Technology Co., Ltd.",10240,55.59,64-bit Windows 10 (10.0.19041),32768,3598,12008,960 GB Force MP510,th0re^
Port Royal,1.2,4593,4,14,Intel,,Core i7-6700K Processor,LGA1151,,95,September 20 2020,NVIDIA GeForce RTX 3080,1959,1230,54,2055,1,Approved ,27.21.14.5638,1241,12007,"Micro-Star International Co ., Ltd.",10240,55.59,64-bit Windows 10 (10.0.19042),32768,3162,12007,"1,000 GB Samsung SSD 970 EVO 1TB",Synwerk
Port Royal,1.2,4201,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 27 2020,NVIDIA GeForce RTX 3080,2048,1275,64,2100,1,Approved ,27.21.14.5638,1275,12007,"Asustek Computer, Inc.",10240,55.59,64-bit Windows 10 (10.0.19041),32768,3598,12007,960 GB Patriot Burst,n00b-8618
Port Royal,1.2,4349,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 28 2020,NVIDIA GeForce RTX 3080,1959,1275,60,2025,1,Approved ,27.21.14.5638,1275,12007,"Asustek Computer, Inc.",10240,55.59,64-bit Windows 10 (10.0.18363),16384,3798,12007,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Oneirogen_
Port Royal,1.2,5104,6,14,Intel,,Core i5-10600K Processor,FCLGA1200,,125,September 29 2020,NVIDIA GeForce RTX 3080,1983,1177,63,2070,1,Approved ,27.21.14.5655,1188,12007,"Micro-Star International Co ., Ltd.",10240,55.59,64-bit Windows 10 (10.0.18363),32768,3598,12007,"1,000 GB Samsung SSD 970 EVO Plus 1TB",lolyssian
Port Royal,1.2,5027,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1980,1196,58,2010,1,Approved ,27.21.14.5638,1196,12006,"Micro-Star International Co ., Ltd.",10240,55.58,64-bit Windows 10 (10.0.19041),32768,3012,12006,500 GB Samsung SSD 960 EVO 500GB,[BOT] FloriiKS
Port Royal,1.2,4316,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 25 2020,NVIDIA GeForce RTX 3080,2008,1213,65,2070,1,Approved ,27.21.14.5638,1213,12006,"Giga-Byte Technology Co., Ltd.",10240,55.59,64-bit Windows 10 (10.0.19041),32768,3192,12006,500 GB WDS500G3X0C-00SJG0,RexxReviews
Port Royal,1.2,4466,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 25 2020,NVIDIA GeForce RTX 3080,1985,1289,60,1995,1,Approved ,27.21.14.5638,1289,12006,NVidia Corporation,10240,55.59,64-bit Windows 10 (10.0.19041),32768,3592,12006,512 GB Samsung SSD 960 PRO 512GB,kingallanon
Port Royal,1.2,4504,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 25 2020,NVIDIA GeForce RTX 3080,1969,1288,69,2085,1,Approved ,27.21.14.5638,1288,12006,NVidia Corporation,10240,55.59,64-bit Windows 10 (10.0.19041),16384,3000,12006,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4503,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 26 2020,NVIDIA GeForce RTX 3080,1940,1265,63,1980,1,Approved ,27.21.14.5638,1288,12006,NVidia Corporation,10240,55.59,64-bit Windows 10 (10.0.19041),16384,2998,12006,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4503,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 28 2020,NVIDIA GeForce RTX 3080,1964,1240,63,2025,1,Approved ,27.21.14.5655,1250,12006,NVidia Corporation,10240,55.58,64-bit Windows 10 (10.0.19041),16384,3000,12006,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4391,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2047,1200,58,2115,1,Approved ,27.21.14.5655,1200,12006,NVidia Corporation,10240,55.59,64-bit Windows 10 (10.0.18363),32768,3324,12006,500 GB Samsung SSD 970 EVO Plus 500GB,technolosophy
Port Royal,1.2,5100,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 22 2020,NVIDIA GeForce RTX 3080,2026,1219,51,2070,1,Approved ,27.21.14.5638,1219,12005,NVidia Corporation,10240,55.58,64-bit Windows 10 (10.0.19041),16384,3198,12005,500 GB Samsung SSD 860 EVO 500GB,JayzTwoCents
Port Royal,1.2,4290,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,2040,1197,56,2100,1,Approved ,27.21.14.5638,1197,12005,NVidia Corporation,10240,55.58,64-bit Windows 10 (10.0.18363),32768,3324,12005,500 GB Samsung SSD 970 EVO Plus 500GB,technolosophy
Port Royal,1.2,4503,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 27 2020,NVIDIA GeForce RTX 3080,1966,1288,63,1980,1,Approved ,27.21.14.5638,1288,12005,NVidia Corporation,10240,55.58,64-bit Windows 10 (10.0.19041),16384,3000,12005,"1,024 GB ADATA SX8200PNP",spikeanoid
Port Royal,1.2,4617,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 22 2020,NVIDIA GeForce RTX 3080,1994,1275,57,2085,1,Approved ,27.21.14.5638,1275,12004,"Micro-Star International Co ., Ltd.",10240,55.58,64-bit Windows 10 (10.0.18362),16384,3208,12004,"1,000 GB Samsung SSD 860 EVO 1TB",Hyperwildgecko
Port Royal,1.2,5028,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1982,1195,57,2010,1,Approved ,27.21.14.5638,1195,12004,"Micro-Star International Co ., Ltd.",10240,55.57,64-bit Windows 10 (10.0.19041),32768,3014,12004,500 GB Samsung SSD 960 EVO 500GB,[BOT] FloriiKS
Port Royal,1.2,4203,4,14,Intel,,Core i7-6700K Processor,LGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1972,1188,52,2040,1,Approved ,27.21.14.5638,1188,12004,"Asustek Computer, Inc.",10240,55.57,64-bit Windows 10 (10.0.18363),16384,2400,12004,128 GB SAMSUNG SSD 830 Series,waow
Port Royal,1.2,4516,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2036,1212,60,2070,1,Approved ,27.21.14.5638,1212,12003,NVidia Corporation,10240,55.57,64-bit Windows 10 (10.0.19041),32768,3192,12003,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,4699,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,1967,1291,53,2055,1,Approved ,27.21.14.5638,1291,12003,"Micro-Star International Co ., Ltd.",10240,55.57,64-bit Windows 10 (10.0.19041),32768,3732,12003,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",bladerunner500
Port Royal,1.2,4199,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 27 2020,NVIDIA GeForce RTX 3080,2010,1275,50,2085,1,Approved ,27.21.14.5638,1275,12003,NVidia Corporation,10240,55.57,64-bit Windows 10 (10.0.19041),32768,3598,12003,500 GB Samsung SSD 970 EVO 250GB,cipullo6906
Port Royal,1.2,4826,14,14,Intel,,Core i9-7940X Processor,FCLGA2066,,165,September 27 2020,NVIDIA GeForce RTX 3080,1965,1300,56,1995,1,Approved ,27.21.14.5638,1300,12003,NVidia Corporation,10240,55.57,64-bit Windows 10 (10.0.18363),65536,3200,12003,"1,024 GB Samsung SSD 970 PRO 1TB",DevDoc-2
Port Royal,1.2,4516,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 28 2020,NVIDIA GeForce RTX 3080,1992,1263,61,2040,1,Approved ,27.21.14.5638,1263,12003,NVidia Corporation,10240,55.57,64-bit Windows 10 (10.0.19041),32768,3592,12003,"1,000 GB Sabrent Rocket 4.0 1TB",JABLOL
Port Royal,1.2,4802,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 28 2020,NVIDIA GeForce RTX 3080,1959,1288,49,2010,1,Approved ,27.21.14.5655,1288,12003,NVidia Corporation,10240,55.57,64-bit Windows 10 (10.0.18363),32654,EVO,12003,500 GB Samsung SSD 970 EVO 500GB,ىhALKE
Port Royal,1.2,4538,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1977,1282,59,2040,1,Approved ,27.21.14.5655,1282,12003,"Micro-Star International Co ., Ltd.",10240,55.57,64-bit Windows 10 (10.0.19041),16384,3024,12003,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,4537,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1977,1272,60,2040,1,Approved ,27.21.14.5655,1272,12002,"Micro-Star International Co ., Ltd.",10240,55.57,64-bit Windows 10 (10.0.19041),16384,3024,12002,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,4538,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1975,1275,59,2040,1,Approved ,27.21.14.5655,1275,12001,"Micro-Star International Co ., Ltd.",10240,55.56,64-bit Windows 10 (10.0.19041),16384,3024,12001,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,4549,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2013,1263,52,2085,1,Approved ,27.21.14.5655,1263,12001,NVidia Corporation,10240,55.56,64-bit Windows 10 (10.0.19041),32768,3598,12001,500 GB Samsung SSD 970 EVO 250GB,cipullo6906
Port Royal,1.2,4290,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 26 2020,NVIDIA GeForce RTX 3080,2040,1188,55,2100,1,Approved ,27.21.14.5638,1188,12000,NVidia Corporation,10240,55.56,64-bit Windows 10 (10.0.18363),32768,3324,12000,500 GB Samsung SSD 970 EVO Plus 500GB,technolosophy
Port Royal,1.2,4636,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1973,1272,60,2040,1,Approved ,27.21.14.5655,1272,12000,"Micro-Star International Co ., Ltd.",10240,55.56,64-bit Windows 10 (10.0.19041),16384,3024,12000,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,4515,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2026,1233,48,2160,1,Approved ,27.21.14.5638,1235,11999,Palit Microsystems Ltd.,10240,55.55,64-bit Windows 10 (10.0.19041),16384,3192,11999,512 GB ADATA SX8200PNP,[OcUK] Ace Modder
Port Royal,1.2,5002,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,1980,1188,51,2025,1,Approved ,27.21.14.5638,1188,11999,"Micro-Star International Co ., Ltd.",10240,55.55,64-bit Windows 10 (10.0.19041),16384,4400,11999,256 GB Samsung SSD 850 PRO 256GB,hyuk3173
Port Royal,1.2,4902,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1943,1313,59,2010,1,Approved ,27.21.14.5638,1313,11998,Palit Microsystems Ltd.,10240,55.55,64-bit Windows 10 (10.0.19041),16384,3998,11998,500 GB Samsung SSD 970 EVO Plus 500GB,vertiga120
Port Royal,1.2,4005,8,12,AMD,,Ryzen 7 2700X,AM4,,105,September 29 2020,NVIDIA GeForce RTX 3080,2004,1289,49,2055,1,Approved ,27.21.14.5655,1300,11998,ZOTAC,10240,55.55,64-bit Windows 10 (10.0.19041),32768,3198,11998,"1,000 GB Force MP600",gigi45
Port Royal,1.2,4491,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2035,1217,60,2070,1,Approved ,27.21.14.5638,1217,11997,NVidia Corporation,10240,55.54,64-bit Windows 10 (10.0.19041),32768,3192,11997,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,4344,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 24 2020,NVIDIA GeForce RTX 3080,2025,1200,53,2070,1,Approved ,27.21.14.5638,1200,11997,"Giga-Byte Technology Co., Ltd.",10240,55.54,64-bit Windows 10 (10.0.19041),16384,3194,11997,256 GB ADATA SX6000LNP,dhie10
Port Royal,1.2,4491,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 24 2020,NVIDIA GeForce RTX 3080,2023,1205,60,2055,1,Approved ,27.21.14.5638,1205,11996,NVidia Corporation,10240,55.54,64-bit Windows 10 (10.0.19041),32768,EVO,11996,"1,000 GB Samsung SSD 970 EVO 1TB",airato
Port Royal,1.2,4538,6,14,Intel,,Core i5-9600K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1981,1288,59,2040,1,Approved ,27.21.14.5655,1288,11995,"Micro-Star International Co ., Ltd.",10240,55.53,64-bit Windows 10 (10.0.19041),16384,3022,11995,500 GB KINGSTON SA2000M8500G,emillanzen
Port Royal,1.2,4516,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 22 2020,NVIDIA GeForce RTX 3080,1952,1301,54,2025,1,Approved ,27.21.14.5638,1313,11994,"Asustek Computer, Inc.",10240,55.53,64-bit Windows 10 (10.0.18363),32768,3592,11994,"1,000 GB Samsung SSD 860 EVO 1TB",KongouKaiNi
Port Royal,1.2,4902,10,14,Intel,,Core i9-10900KF Processor,FCLGA1200,,125,September 23 2020,NVIDIA GeForce RTX 3080,1968,1188,45,2025,1,Approved ,27.21.14.5638,1188,11994,"Micro-Star International Co ., Ltd.",10240,55.53,64-bit Windows 10 (10.0.19041),32768,4000,11994,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Ustinel
Port Royal,1.2,4896,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 25 2020,NVIDIA GeForce RTX 3080,2010,1204,65,2055,1,Approved ,27.21.14.5638,1236,11994,"Giga-Byte Technology Co., Ltd.",10240,55.53,64-bit Windows 10 (10.0.18363),32768,3196,11994,"1,000 GB Samsung SSD 970 EVO 1TB",Mowey
Port Royal,1.2,4802,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 27 2020,NVIDIA GeForce RTX 3080,1994,1224,45,2055,1,Approved ,27.21.14.5638,1225,11994,NVidia Corporation,10240,55.53,64-bit Windows 10 (10.0.19041),32768,3000,11994,500 GB Samsung SSD 860 EVO 500GB,Patrice_Thonon-les-bains
Port Royal,1.2,4401,12,7,AMD,,Ryzen 9 3900X,AM4,,105,September 21 2020,NVIDIA GeForce RTX 3080,1973,1257,63,2010,1,Approved ,27.21.14.5638,1257,11993,"Micro-Star International Co ., Ltd.",10240,55.52,64-bit Windows 10 (10.0.18363),32768,3798,11993,250 GB Samsung SSD 850 EVO 250GB,AirportHobo
Port Royal,1.2,4901,10,14,Intel,,Core i9-10900K Processor,FCLGA1200,,125,September 24 2020,NVIDIA GeForce RTX 3080,1971,1167,71,2055,1,Approved ,27.21.14.5638,1188,11993,Colorful,10240,55.52,64-bit Windows 10 (10.0.18363),32768,2130,11993,"1,000 GB Force MP600",懒虫飞
Port Royal,1.2,4900,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,1969,1250,55,2025,1,Approved ,27.21.14.5638,1250,11993,NVidia Corporation,10240,55.53,64-bit Windows 10 (10.0.18363),32768,3598,11993,500 GB Samsung SSD 970 EVO 500GB,DevDoc-2
Port Royal,1.2,4900,8,14,Intel,,Core i7-9700K Processor,FCLGA1151,,95,September 26 2020,NVIDIA GeForce RTX 3080,1976,1239,75,2010,1,Approved ,27.21.14.5638,1250,11993,EVGA Corporation,10240,55.52,64-bit Windows 10 (10.0.19041),16384,3598,11993,500 GB Samsung SSD 970 EVO 500GB,dalu
Port Royal,1.2,4902,6,14,Intel,,Core i7-8700K Processor,LGA-1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1992,1288,63,2055,1,Approved ,27.21.14.5655,1288,11993,NVidia Corporation,10240,55.53,64-bit Windows 10 (10.0.19041),32768,3600,11993,512 GB Samsung SSD 950 PRO 512GB,mkh_08
Port Royal,1.2,4367,8,12,AMD,,Ryzen 7 2700X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2029,1277,59,2130,1,Approved ,27.21.14.5655,1277,11993,"Giga-Byte Technology Co., Ltd.",10240,55.53,64-bit Windows 10 (10.0.18363),32768,2930,11993,500 GB Samsung SSD 970 EVO 500GB,williamhayes26
Port Royal,1.2,4167,6,7,AMD,,Ryzen 5 3600,AM4,,65,September 30 2020,NVIDIA GeForce RTX 3080,2068,1263,51,2130,1,Approved ,27.21.14.5655,1263,11993,NVidia Corporation,10240,55.52,64-bit Windows 10 (10.0.19041),32768,3592,11993,"2,048 GB Sabrent",Killerskulls
Port Royal,1.2,5103,10,14,Intel,,Core i9-10850K Processor,FCLGA1200,,95,September 24 2020,NVIDIA GeForce RTX 3080,2024,1192,48,2085,1,Approved ,27.21.14.5638,1192,11992,ZOTAC,10240,55.52,64-bit Windows 10 (10.0.19041),32768,3000,11992,240 GB PNY CS1311 240GB SSD,Googe
Port Royal,1.2,4515,4,14,Intel,,Core i7-7700K Processor,FCLGA1151,,91,September 28 2020,NVIDIA GeForce RTX 3080,1943,1294,58,2085,1,Approved ,27.21.14.5638,1294,11992,ZOTAC,10240,55.52,64-bit Windows 10 (10.0.19041),16384,2406,11992,250 GB Samsung SSD 850 EVO 250GB,Gelintry
Port Royal,1.2,4274,8,12,AMD,,Ryzen 7 2700X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2055,1282,58,2130,1,Approved ,27.21.14.5655,1282,11992,"Giga-Byte Technology Co., Ltd.",10240,55.52,64-bit Windows 10 (10.0.18363),32768,2932,11992,500 GB Samsung SSD 970 EVO 500GB,williamhayes26
Port Royal,1.2,4702,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 30 2020,NVIDIA GeForce RTX 3080,2000,1229,66,2085,1,Approved ,27.21.14.5655,1240,11990,"Giga-Byte Technology Co., Ltd.",10240,55.51,64-bit Windows 10 (10.0.18362),32768,3466,11990,500 GB Samsung SSD 970 EVO Plus 500GB,PocketDevil
Port Royal,1.2,4192,6,7,AMD,,Ryzen 5 3600,AM4,,65,September 30 2020,NVIDIA GeForce RTX 3080,2069,1188,51,2145,1,Approved ,27.21.14.5655,1188,11989,NVidia Corporation,10240,55.51,64-bit Windows 10 (10.0.19041),32768,3592,11989,"2,048 GB Sabrent",Killerskulls
Port Royal,1.2,4802,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1959,1275,46,2085,1,Approved ,27.21.14.5638,1275,11988,NVidia Corporation,10240,55.5,64-bit Windows 10 (10.0.18363),32768,3600,11988,500 GB Samsung SSD 970 EVO 500GB,ىhALKE
Port Royal,1.2,4801,8,14,Intel,,Core i9-9900KF Processor,FCLGA1151,,95,September 24 2020,NVIDIA GeForce RTX 3080,1963,1282,48,2025,1,Approved ,27.21.14.5638,1282,11988,NVidia Corporation,10240,55.5,64-bit Windows 10 (10.0.18363),32768,3600,11988,500 GB Samsung SSD 970 EVO 500GB,ىhALKE
Port Royal,1.2,5027,8,14,Intel,,Core i9-9900K Processor,FCLGA1151,,95,September 29 2020,NVIDIA GeForce RTX 3080,1998,1213,58,2055,1,Approved ,27.21.14.5655,1213,11988,"Giga-Byte Technology Co., Ltd.",10240,55.5,64-bit Windows 10 (10.0.19041),32768,3216,11988,500 GB Samsung SSD 970 EVO Plus 500GB,speedydriver992
Port Royal,1.2,4549,16,7,AMD,,Ryzen 9 3950X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2016,1263,52,2070,1,Approved ,27.21.14.5655,1263,11988,NVidia Corporation,10240,55.5,64-bit Windows 10 (10.0.19041),32768,3598,11988,500 GB Samsung SSD 970 EVO 250GB,cipullo6906
Port Royal,1.2,4208,8,12,AMD,,Ryzen 7 2700X,AM4,,105,September 30 2020,NVIDIA GeForce RTX 3080,2036,1286,58,2130,1,Approved ,27.21.14.5655,1286,11988,"Giga-Byte Technology Co., Ltd.",10240,55.5,64-bit Windows 10 (10.0.18363),32768,2930,11988,500 GB Samsung SSD 970 EVO 500GB,williamhayes26
Port Royal,1.2,4401,8,7,AMD,,Ryzen 7 3700X,AM4,,65,September 28 2020,NVIDIA GeForce RTX 3080,1968,1245,54,2055,1,Approved ,27.21.14.5655,1257,11987,ZOTAC,10240,55.5,64-bit Windows 10 (10.0.19041),32768,2666,11987,"1,000 GB Samsung SSD 970 EVO 1TB",hershey.alex
Port Royal,1.2,4591,6,7,AMD,,Ryzen 5 3600XT,AM4,,95,September 29 2020,NVIDIA GeForce RTX 3080,1987,1275,68,2055,1,Approved ,27.21.14.5655,1275,11987,"Giga-Byte Technology Co., Ltd.",10240,55.5,64-bit Windows 10 (10.0.19041),16384,3724,11987,500 GB TOSHIBA-RC500,br444m
Port Royal,1.2,4416,8,7,AMD,,Ryzen 7 3800X,AM4,,105,September 29 2020,NVIDIA GeForce RTX 3080,2052,1278,54,2160,1,Approved ,27.21.14.5655,1278,11987,"Micro-Star International Co ., Ltd.",10240,55.5,64-bit Windows 10 (10.0.19041),32768,2128,11987,"1,000 GB Sabrent Rocket 4.0 1TB",AVxVoid
